[0.000000] (-) TimerEvent: {}
[0.000288] (-) JobUnselected: {'identifier': 'pepper_robot'}
[0.000362] (-) JobUnselected: {'identifier': 'pepper_robot_ign'}
[0.000377] (-) JobUnselected: {'identifier': 'pepper_robot_moveit_config'}
[0.000389] (-) JobUnselected: {'identifier': 'pymoveit2'}
[0.000400] (pepper_robot_description) JobQueued: {'identifier': 'pepper_robot_description', 'dependencies': OrderedDict()}
[0.052881] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/lib/pepper_robot_description/xacro2urdf.bash\n'}
[0.052984] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/config\n'}
[0.053076] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/config/initial_joint_positions.yaml\n'}
[0.053169] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/launch\n'}
[0.053269] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/launch/view_gz.launch.py\n'}
[0.053363] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/launch/view.launch.py\n'}
[0.053463] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot\n'}
[0.053588] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/model.config\n'}
[0.053707] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/model.sdf\n'}
[0.053814] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes\n'}
[0.053886] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision\n'}
[0.053976] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LFinger31_0.10.stl\n'}
[0.054072] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RFinger11_0.10.stl\n'}
[0.054161] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RThumb1_0.10.stl\n'}
[0.054253] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/HeadPitch_0.10.stl\n'}
[0.054347] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/WheelFR_0.10.stl\n'}
[0.054437] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RElbowYaw_0.10.stl\n'}
[0.054535] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RFinger32_0.10.stl\n'}
[0.054623] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RFinger41_0.10.stl\n'}
[0.054719] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/Torso_0.10.stl\n'}
[0.054801] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LFinger13_0.10.stl\n'}
[0.054871] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LThumb1_0.10.stl\n'}
[0.054973] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LShoulderRoll_0.10.stl\n'}
[0.055096] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LElbowRoll_0.10.stl\n'}
[0.055194] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RFinger12_0.10.stl\n'}
[0.055291] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LFinger11_0.10.stl\n'}
[0.055368] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LFinger12_0.10.stl\n'}
[0.055465] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LFinger43_0.10.stl\n'}
[0.055553] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LFinger22_0.10.stl\n'}
[0.055666] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RThumb2_0.10.stl\n'}
[0.055760] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LFinger33_0.10.stl\n'}
[0.055855] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LFinger41_0.10.stl\n'}
[0.055944] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RShoulderRoll_0.10.stl\n'}
[0.056031] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LFinger23_0.10.stl\n'}
[0.056121] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RFinger33_0.10.stl\n'}
[0.056217] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RFinger13_0.10.stl\n'}
[0.056301] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RFinger23_0.10.stl\n'}
[0.056404] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/WheelFL_0.10.stl\n'}
[0.056499] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LFinger42_0.10.stl\n'}
[0.056587] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RElbowRoll_0.10.stl\n'}
[0.056669] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RFinger31_0.10.stl\n'}
[0.056735] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/HipPitch_0.10.stl\n'}
[0.056803] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/KneePitch_0.10.stl\n'}
[0.056893] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/HeadYaw_0.10.stl\n'}
[0.056966] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RWristYaw_0.10.stl\n'}
[0.057050] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LWristYaw_0.10.stl\n'}
[0.057129] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RFinger43_0.10.stl\n'}
[0.057214] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/WheelB_0.10.stl\n'}
[0.057288] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RFinger42_0.10.stl\n'}
[0.057364] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/HipRoll_0.10.stl\n'}
[0.057436] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LShoulderPitch_0.10.stl\n'}
[0.057502] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LElbowYaw_0.10.stl\n'}
[0.057587] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LFinger21_0.10.stl\n'}
[0.057664] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RShoulderPitch_0.10.stl\n'}
[0.057757] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RFinger22_0.10.stl\n'}
[0.057827] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/RFinger21_0.10.stl\n'}
[0.057928] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LThumb2_0.10.stl\n'}
[0.057997] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/collision/LFinger32_0.10.stl\n'}
[0.058083] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual\n'}
[0.058153] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LShoulderPitch.dae\n'}
[0.058238] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LFinger42.dae\n'}
[0.058310] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LFinger43.dae\n'}
[0.058379] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/WheelB.dae\n'}
[0.058467] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/juliette_eyes.png\n'}
